"type","username","useraddress","userid","timestamp","roomname","content"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 19:52:23","climatechange62716","Now, spend the rest of your time discussing and developing a response to the mayor. Make sure to support your ideas with evidence. Use the 'Joint Response' tab at the left to develop your response."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 19:52:28","climatechange62716","Each team member's typing in the Joint Response will be a different color! But work together to create a combined response."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:01:39","climatechange62716","It is time for us to wrap up now. It has been a pleasure working with you. The activity is now over."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:01:44","climatechange62716","Have a nice day!"
"presence","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:02:16","climatechange62716","leave"
"presence","Robbie","undefined:undefined","1","2021-05-03 20:10:23","climatechange62710","leave"
"presence","Robbie","undefined:undefined","1","2021-05-03 20:10:23","climatechange62709","leave"
"presence","Chas","undefined:undefined","2","2021-05-03 20:17:29","climatechange62693","join"
"presence","Chas","undefined:undefined","2","2021-05-03 20:17:29","climatechange62693","leave"
"presence","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:41:50","climatechange62719","join"
"presence","Robbie","undefined:undefined","1","2021-05-03 20:41:50","climatechange62719","join"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:41:51","climatechange62719","Hi! We will start soon."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:03","climatechange62719","Welcome! I'm Clem."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:08","climatechange62719","Tell the team your name and share something about yourself, such as a hobby you have or a game you like to play. Ask questions about what the others share. Take a couple of minutes to learn more about each other."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:33","climatechange62719","Okay, we're starting."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:38","climatechange62719","In this activity, your team will examine evidence of climate change in the form of graphs and experimental data. You will be asked to identify what the evidence tells you and what questions you still have. Then, you will read a local mayor’s opinion on fossil fuels and develop an argument in response."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:51","climatechange62719","Each of you will start out by specializing in one aspect of climate change: temperature change, carbon dioxide, or fossil fuels."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:42:56","climatechange62719","Decide among yourselves who will specialize in which aspect. If someone comes late, they'll get one of the remaining aspects. If you end up shorthanded, cover your own specialization and then work together on what remains."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:43:06","climatechange62719","Go ahead and decide who gets which. I'll wait a bit."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:43:20","climatechange62719","Type 'ready' when you have decided who will cover which specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:43:42","climatechange62719","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:43:50","climatechange62719","Now it's time to research your specialization. Click on the 'Data' tab at the left. You'll find a Google Sheet which itself has 3 tabs at the bottom, one for each specialization: Temperature Change, Carbon Dioxide, and Fossil Fuels. Find the Data tab for your specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:44:04","climatechange62719","Type 'ready' when you have found the data for your specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:44:48","climatechange62719","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:45:04","climatechange62719","Now examine your data and record your thoughts by filling out the 'Notes' tab that corresponds to your specialization on the left."
"presence","Robbie","undefined:undefined","1","2021-05-03 20:45:27","climatechange62719","join"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:45:30","climatechange62719","Take up to 10 minutes to examine the data and record your thoughts. Make sure your team covers all the specializations. If you finish early, share your thoughts with one another and see if you can come up with more ideas."
"presence","Robbie","undefined:undefined","1","2021-05-03 20:45:31","climatechange62719","leave"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:45:44","climatechange62719","Type 'ready' when you have finished researching and writing about your specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:53:12","climatechange62719","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:55:42","climatechange62719","Okay, it's time to move on to the next part of the activity. First, spend a few minutes reading and thinking about the letter from the mayor that you'll find in the 'Mayoral Letter' tab at the left."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:56:24","climatechange62719","Type 'ready' when you have finished examining the mayor's letter."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:58:38","climatechange62719","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:59:24","climatechange62719","Before developing your response to Mayor Williams, summarize her perspective. What are the benefits of using fossil fuels? What evidence and reasoning does she use to support her decision? Discuss for a few minutes."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 20:59:36","climatechange62719","Type 'ready' when you have finished summarizing and discussing the mayor's letter."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:01:48","climatechange62719","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:02:34","climatechange62719","Now, spend the rest of your time discussing and developing a response to the mayor. Make sure to support your ideas with evidence. Use the 'Joint Response' tab at the left to develop your response."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:02:39","climatechange62719","Each team member's typing in the Joint Response will be a different color! But work together to create a combined response."
"presence","Robbie","undefined:undefined","1","2021-05-03 21:04:13","climatechange62720","join"
"presence","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:04:14","climatechange62720","join"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:04:15","climatechange62720","Hi! We will start soon."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:04:27","climatechange62720","Welcome! I'm Clem."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:04:32","climatechange62720","Tell the team your name and share something about yourself, such as a hobby you have or a game you like to play. Ask questions about what the others share. Take a couple of minutes to learn more about each other."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:04:57","climatechange62720","Okay, we're starting."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:05:02","climatechange62720","In this activity, your team will examine evidence of climate change in the form of graphs and experimental data. You will be asked to identify what the evidence tells you and what questions you still have. Then, you will read a local mayor’s opinion on fossil fuels and develop an argument in response."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:05:15","climatechange62720","Each of you will start out by specializing in one aspect of climate change: temperature change, carbon dioxide, or fossil fuels."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:05:20","climatechange62720","Decide among yourselves who will specialize in which aspect. If someone comes late, they'll get one of the remaining aspects. If you end up shorthanded, cover your own specialization and then work together on what remains."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:05:30","climatechange62720","Go ahead and decide who gets which. I'll wait a bit."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:05:42","climatechange62720","Type 'ready' when you have decided who will cover which specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:06:06","climatechange62720","We need to start wrapping up. Get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:06:12","climatechange62720","Now it's time to research your specialization. Click on the 'Data' tab at the left. You'll find a Google Sheet which itself has 3 tabs at the bottom, one for each specialization: Temperature Change, Carbon Dioxide, and Fossil Fuels. Find the Data tab for your specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:06:26","climatechange62720","Type 'ready' when you have found the data for your specialization."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:07:12","climatechange62720","Okay, let's get ready to move on."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:07:26","climatechange62720","Now examine your data and record your thoughts by filling out the 'Notes' tab that corresponds to your specialization on the left."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:07:54","climatechange62720","Take up to 10 minutes to examine the data and record your thoughts. Make sure your team covers all the specializations. If you finish early, share your thoughts with one another and see if you can come up with more ideas."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:08:08","climatechange62720","Type 'ready' when you have finished researching and writing about your specialization."
"presence","Robbie","undefined:undefined","1","2021-05-03 21:09:29","climatechange62720","leave"
"presence","Robbie","undefined:undefined","1","2021-05-03 21:09:29","climatechange62721","join"
"presence","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:09:30","climatechange62721","join"
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:09:31","climatechange62721","Hi! We will start soon."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:09:43","climatechange62721","Welcome! I'm Clem."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:09:48","climatechange62721","Tell the team your name and share something about yourself, such as a hobby you have or a game you like to play. Ask questions about what the others share. Take a couple of minutes to learn more about each other."
"text","Clem the Climate Policy Wonk","undefined:undefined",\N,"2021-05-03 21:10:13","climatechange62721","Okay, we're starting."
