quality,unique_words,length_ratio,sim_0,negations,neg_parity,unusuals_0,unusual_ratio_0,sim_1,unusuals_1,unusual_ratio_1,sim_2,unusuals_2,unusual_ratio_2,sim_3,unusuals_3,unusual_ratio_3,sim_4,unusuals_4,unusual_ratio_4,max_sim,min_sim,line,text
No,0.789474,0.157895,0.907736082,0,0,1,0.666666667,0.8369422,1,0.666666667,0.96636147,2,0.666666667,0.980737767,2,0.666666667,0.976660004,2,0.666666667,0.980737767,0.8369422,1805,"In his female disguise, the real estate heir used the name Dorothy Ciner, a childhood friend. | In his female disguise, he used the name Dorothy Ciner, a childhood friend, and rented an apartment in Galveston."
No,0.764706,0.235294,0.904736682,0,0,7,0.125,0.706822393,8,0.111111111,0.935311561,7,0.125,0.991314491,7,0.125,0.97320081,7,0.125,0.991314491,0.706822393,1806,"Its shares fell 71 cents, or 3.5 percent, in after-hours trading to $19.55. | The stock had risen 63 cents, or 3 percent, to close at $20.26 in regular-session Nasdaq trading."
No,1.117647,0.111111,0.958165714,0,0,0,1,0.705096244,3,0.25,0.883947542,0,1,0.868375278,0,1,0.93502941,0,1,0.958165714,0.705096244,1807,"Last week, his lawyers asked Warner to grant clemency under conditions that would have lead to a new sentencing hearing. | Last week, his lawyers asked Gov. Mark R. Warner to grant clemency, but the governor declined to intervene."
Yes,1,0,0.898807913,0,0,0,1,0.810246858,0,1,0.939775499,5,0.285714286,0.966978897,5,0.285714286,0.945761886,5,0.285714286,0.966978897,0.810246858,1808,"We have an incredible amount of work to do, but it's not in [designing new] instruction set architectures.	We've got an incredible amount of work to do, but it ain't in the instruction set,"" he said. | "
Yes,1.045455,0.043478,0.948429136,0,0,0,1,0.899667347,1,0.666666667,0.914109869,0,1,0.974165796,0,1,0.992187316,0,1,0.992187316,0.899667347,1809,Defense attorneys said Durst accidentally shot Black in the face as they struggled for a gun after the elderly man illegally entered his apartment. | Durst's attorneys contend their client accidentally shot Black in the face as they struggled for a gun after Black illegally entered his apartment.
No,1.125,0.1875,0.783072021,0,0,12,0.076923077,0.700525181,17,0.105263158,0.757660155,13,0.071428571,0.97366992,13,0.071428571,0.974449093,13,0.071428571,0.974449093,0.700525181,1810,"The technology-laced Nasdaq Composite Index rose 4.64 points, or 0.27 percent, to 1,735.34, according to the latest available data. | The broader Standard & Poor's 500 Index .SPX climbed 17.08 points, or 1.74 percent, to 998.68."
Yes,1,0,0.914992595,0,0,5,0.285714286,0.852939854,5,0.375,0.917797081,7,0.416666667,0.976074676,7,0.416666667,0.931605747,7,0.416666667,0.976074676,0.852939854,1811,"Fanned by the hot, dry Santa Ana winds and minimal humidity, major fires were raging in at least 10 places, having already burned nearly 80 937 hectares. | Those hot, dry Santa Ana winds and minimal humidity created optimal conditions for raging fires in at least 10 places that have already burned nearly 200,000 acres."
Yes,0.705882,0.277778,0.822186532,0,0,0,1,0.748091753,0,1,0.99871707,1,0.666666667,0.992098096,1,0.666666667,0.995208082,1,0.666666667,0.99871707,0.748091753,1812,"The condition is associated with heart disease, chronic kidney disease, blindness, and amputations. | Those with diabetes run the risk of severe complications, including heart disease, chronic kidney disease, blindness and amputations."
No,1.142857,0.214286,0.862837753,0,0,2,0,0.657911759,5,0.545454545,0.938997494,2,0,0.785684706,2,0,0.758490048,2,0,0.938997494,0.657911759,1813,"Available July 7, the software supports the Solaris, IBM AIX, Red Hat Linux and Windows operating systems. | The OpForce product currently works with Solaris, AIX, Red Hat Linux and Windows servers."
Yes,0.722222,0.35,0.955241898,0,0,0,1,0.880609995,0,1,0.965449439,0,1,0.941935632,0,1,0.811900479,0,1,0.965449439,0.811900479,1814,"The United States welcomes a greater NATO role in Iraq's stabilization, Powell said. | The United States welcomes a greater NATO role in Iraq's stabilization, Mr. Powell told his colleagues in a speech today."
Yes,0.925926,0.071429,0.934854975,0,0,3,0.25,0.855557169,3,0.571428571,0.960320889,5,0.285714286,0.946810822,5,0.285714286,0.946671667,5,0.285714286,0.960320889,0.855557169,1815,"Since March 11, when the market's major indexes were at their lowest levels since hitting multi-year lows in October, the Nasdaq has barreled back 21.2 percent. | Since March 11, when the market's major indices were at their lowest levels since hitting multi-year lows in October, the tech-laden Nasdaq has climbed nearly 20 per cent."
Yes,1.090909,0,0.827708768,0,0,0,1,0.740977414,2,0.6,0.988598184,2,0.333333333,0.917621396,2,0.333333333,0.866481569,2,0.333333333,0.988598184,0.740977414,1816,"In September, a 27-year-old Singapore researcher contracted SARS while working in a laboratory. | In a case in August, a 27-year-old laboratory worker in Singapore developed SARS."
Yes,1.133333,0.117647,0.949772641,0,0,0,1,0.826140269,1,0,0.852675177,1,0,0.848260657,1,0,0.914496969,1,0,0.949772641,0.826140269,1817,"He characterized the hostile bid as ""atrociously bad behavior from a company with a history of atrociously bad behavior."" | Conway called the move ""atrociously bad behaviour from a company with a history of atrociously bad behaviour."""
Yes,0.9,0.136364,0.905123633,0,0,1,0.666666667,0.789216011,2,0.6,0.894845147,3,0.4,0.974476526,3,0.4,0.930898212,3,0.4,0.974476526,0.789216011,1818,"In March 2002, 63 percent of home broadband users connected via cable modem; 34 percent used a DSL service. | In the earlier survey, 63 percent of home broadband users had cable modems, compared with 34 percent who connected with DSL technology."
Yes,1.217391,0.2,0.979845026,0,0,2,0.333333333,0.920621041,3,0.666666667,0.99950806,2,0.5,0.989732584,2,0.5,0.985601136,2,0.5,0.99950806,0.920621041,1819,Justice Minister Martin Cauchon and Prime Minister Jean Chrétien have both said the Liberal government will introduce legislation soon to decriminalize possession of small amounts of pot for personal use. | Justice Minister Martin Cauchon and Prime Minister Jean Chretien both have said the government will introduce legislation to decriminalize possession of small amounts of pot.
Yes,1.25,0.230769,0.844666693,0,0,0,1,0.732871775,1,0.5,0.862286393,0,1,0.999883859,0,1,0.993990251,0,1,0.999883859,0.732871775,1820,Eustachy acknowledged at a news conference Wednesday that he was an alcoholic and was seeking treatment. | Eustachy disclosed this week that he is an alcoholic and is seeking treatment.
Yes,0.8125,0.125,0.869147006,0,0,0,1,0.636325725,1,0.5,0.947766815,0,1,0.942024328,0,1,0.800815945,0,1,0.947766815,0.636325725,1821,Seven of the nine Democratic presidential candidates were also scheduled to address the forum. | Seven of nine Democratic candidates for president also said they would participate in the conference Monday.
No,1.125,0.222222,0.877798965,0,0,4,0.2,0.760454427,4,0.555555556,0.785325165,6,0.142857143,0.935790327,6,0.142857143,0.865792911,6,0.142857143,0.935790327,0.760454427,1822,"Miodrag Zivkovic, of the Liberal Alliance of Montenegro, won 31 percent of the vote, while the independent Dragan Hajdukovic got 4 percent. | A pro-independence radical, Miodrag Zivkovic, of the Liberal Alliance, came in second with 31 percent of the vote."
No,1.428571,0.3125,0.897419375,0,0,1,0.75,0.793970589,1,0.75,0.739058918,4,0.428571429,0.945809836,4,0.428571429,0.890613203,4,0.428571429,0.945809836,0.739058918,1823,"But Chauncey Billups demonstrated he's also capable of big games, scoring 77 points over the final two games against the Magic. | Billups scored 77 points in the final two games of the first-round series against the Magic."
Yes,1.142857,0.115385,0.990534686,0,0,0,1,0.94810777,1,0.5,0.964765276,1,0.666666667,0.979941232,1,0.666666667,0.967295986,1,0.666666667,0.990534686,0.94810777,1824,Moffitt said the results need to be replicated in another study before testing of individuals for presence of the long or short versions of the gene will be pursued. | Professor Moffitt said the results needed to be replicated before pursuing testing of individuals for the presence of the long or short versions of the gene.
No,1.043478,0,0.919725158,0,0,0,1,0.69532822,5,0.285714286,0.915938492,1,0.5,0.798924298,1,0.5,0.782467626,1,0.5,0.919725158,0.69532822,1825,"The first trial of a suspect in last year's Bali nightclub bombings that killed more than 200 people opened in Indonesia today, Sky News reported. | One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security."
No,0.888889,0.157895,0.899892322,0,0,10,0.166666667,0.781727656,11,0.266666667,0.919453359,10,0.166666667,0.991363017,10,0.166666667,0.936659265,10,0.166666667,0.991363017,0.781727656,1826,"The blue-chip Dow Jones industrial average .DJI was down 63.09 points, or 0.68 percent, at 9,270.70. | In the first hour of trading, the Dow Jones industrial average was up 12.98, or 0.1 percent, at 9,346.77."
Yes,1.166667,0.15,0.838082567,0,0,2,0.5,0.743268178,3,0.5,0.726518867,4,0.333333333,0.956099176,4,0.333333333,0.97152379,4,0.333333333,0.97152379,0.726518867,1827,"If convicted, Ciobanu could face up to 15 years in prison based on new laws in Romania designed to prosecute cybercrime, Softwin said. | Ciobanu could face up to 15 years in prison under a new law in Romania, according to BitDefender's Web site."
No,1.3,0.3,0.879101825,0,0,0,1,0.658287447,1,0.75,0.781451301,0,1,0.991180504,0,1,0.998285968,0,1,0.998285968,0.658287447,1828,Shaklee spokeswoman Jenifer Thompson said the company is continuing to work with authorities. | Shaklee spokeswoman Jenifer Thompson referred all calls to the FBI.
Yes,0.95,0.086957,0.948785167,0,0,0,1,0.855349681,2,0.6,0.673098499,0,1,0.993766367,0,1,0.828517659,0,1,0.993766367,0.673098499,1829,"At the Pentagon, the Department of Defense's Inspector General has separately been asked to investigate how the telecom licences were awarded. | But a source close to the Pentagon said the Defense Department's own inspector-general had been asked to investigate how the licences were awarded."
Yes,0.8,0.294118,0.792206989,0,0,1,0,0.645787564,6,0,0.649321662,1,0,0.879364069,1,0,0.740702179,1,0,0.879364069,0.645787564,1830,"Police believe someone strangled her and she may have been sexually assaulted. | Park appeared to have been strangled and may have been sexually assaulted, Homicide Capt. Charles Bloom said."
Yes,1.071429,0.071429,0.894684758,0,0,0,1,0.669177719,2,0.714285714,0.866702979,0,1,0.997665102,0,1,0.953701627,0,1,0.997665102,0.669177719,1831,"On Monday, it also announced the resignation of Chairman and Chief Executive Officer Phil Condit. | The move came just hours after the company's Chief Executive Officer Phil Condit resigned."
No,0.761905,0.304348,0.862216007,0,0,1,0,0.818735194,1,0,0.995989913,4,0.2,0.942895417,4,0.2,0.931420521,4,0.2,0.995989913,0.818735194,1832,"Accordingly, there needs to be more on the horizon than simply winning a war against terrorism.	There must be more on the horizon than simply winning a war against terrorism,"" namely, a ""promise of a better and fairer world."" | "
Yes,1.363636,0.545455,0.848449694,0,0,0,1,0.75614056,1,0,0.961611751,1,0.5,0.989410562,1,0.5,0.980710047,1,0.5,0.989410562,0.75614056,1833,"The hot technologies -- networking, storage and wireless products -- will be front and center this week. | Storage, networking and wireless products will be prevalent at the show."
Yes,1.1875,0.25,0.921545503,0,0,6,0.25,0.831849357,7,0.533333333,0.824768223,6,0.25,0.961525847,6,0.25,0.885493273,6,0.25,0.961525847,0.824768223,1834,PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday. | PG&E's shares gained 24 cents to $15.44 during Tuesday's trading on the New York Stock Exchange.
Yes,1.238095,0.166667,0.916536403,0,0,0,1,0.827371669,1,0.666666667,0.995801607,3,0,0.954150366,3,0,0.919908407,3,0,0.995801607,0.827371669,1835,Kelly killed himself after being exposed as the source for a BBC report which claimed the government had embellished evidence of Iraq's banned weapons to justify the war. | He killed himself after being exposed as the source for a BBC report which claimed the government exaggerated the case for war against Iraq.
No,1.136364,0.227273,0.901494129,0,0,15,0.117647059,0.840912914,16,0.157894737,0.980059171,16,0.111111111,0.970741797,16,0.111111111,0.972503462,16,0.111111111,0.980059171,0.840912914,1836,"At 5 p.m. EDT, the center of Hurricane Fabian was located near latitude 15.7 north, longitude 45.2 west or about 1,075 miles east of the Lesser Antilles. | At 5 p.m. EDT, Grace's center was near latitude 25.6 north, longitude 93.7 west or about 280 miles east-southeast of Corpus Christi."
Yes,0.777778,0.214286,0.942630749,1,1,1,0,0.923571259,3,0.25,0.951959548,2,0.333333333,0.963213522,2,0.333333333,0.981587166,2,0.333333333,0.981587166,0.923571259,1837,"But when no justice announced a retirement when the court's term ended in June, it was seen as making those efforts moot. | But when neither Justice O'Connor nor any other justice announced a retirement when the court's term ended in June, it was widely seen as making those campaigns moot."
Yes,0.875,0.125,0.830902291,0,0,0,1,0.776120316,3,0.25,0.944181454,0,1,0.881118895,0,1,0.857587628,0,1,0.944181454,0.776120316,1838,"Neither military action nor large-scale bribery can solve the North Korean problem, Wolfowitz said. | Indeed, Wolfowitz admitted Saturday that neither military action nor ""large scale bribery"" would solve the issue."
No,1.1875,0.5,0.966654958,0,0,1,0.75,0.780426921,3,0.571428571,0.881146019,1,0.75,0.991796506,1,0.75,0.988092979,1,0.75,0.991796506,0.780426921,1839,"Californias rate was 6.4 percent, down from a revised 6.7 percent in August and also down from the 6.7 percent posted in September 2002. | The statewide unemployment rate fell to 6.4 percent, down from a revised 6.7 percent in August."
Yes,0.875,0.0625,0.765706504,0,0,1,0,0.699546693,2,0,0.748624807,2,0,0.941045514,2,0,0.92789518,2,0,0.941045514,0.699546693,1840,"In a statement later, he said it appeared his side had fallen a bit short. | Zilkha conceded in a statement issued Tuesday that his group may have fallen ""a bit short."""
No,0.809524,0.26087,0.97799836,0,0,0,1,0.924552301,0,1,0.984500217,0,1,0.920275669,0,1,0.784542641,0,1,0.984500217,0.784542641,1841,The movie opens this weekend and the companion game has been on sale since late last month. | The movie opened over the weekend in the number one spot and the companion game has been on sale since late last month.
