quality,unique_words,length_ratio,sim_0,negation_0,neg_parity_0,unusuals_0,unusual_ratio_0,max_sim,min_sim
No,1.130435,0.120000,0.9480813881234366,0,0,4,0.5,0.9480813881234366,0.9480813881234366
No,1.142857,0.142857,0.775393869169623,0,0,14,0.0,0.775393869169623,0.775393869169623
Yes,0.956522,0.120000,0.948676828706518,0,0,3,0.5,0.948676828706518,0.948676828706518
Yes,1.000000,0.000000,0.8249773365069093,0,0,1,0.0,0.8249773365069093,0.8249773365069093
No,0.944444,0.100000,0.8162847492597564,0,0,4,0.0,0.8162847492597564,0.8162847492597564
Yes,1.090909,0.083333,0.7825434403495244,0,0,2,0.5,0.7825434403495244,0.7825434403495244
Yes,1.045455,0.136364,0.9418360374104155,0,0,0,1.0,0.9418360374104155,0.9418360374104155
Yes,1.315789,0.315789,0.9630266583278135,0,0,6,0.14285714285714285,0.9630266583278135,0.9630266583278135
Yes,0.900000,0.080000,0.9221841785944355,0,0,1,0.5,0.9221841785944355,0.9221841785944355
Yes,1.277778,0.095238,0.910663659477604,0,0,2,0.0,0.910663659477604,0.910663659477604
No,1.312500,0.375000,0.9331334169983313,0,0,2,0.0,0.9331334169983313,0.9331334169983313
Yes,0.937500,0.117647,0.9754116045595025,0,0,0,1.0,0.9754116045595025,0.9754116045595025
Yes,0.851852,0.103448,0.9150034605359012,0,0,2,0.3333333333333333,0.9150034605359012,0.9150034605359012
Yes,1.333333,0.333333,0.9946852323888039,0,0,2,0.3333333333333333,0.9946852323888039,0.9946852323888039
Yes,0.925926,0.071429,0.9914794074448212,0,0,0,1.0,0.9914794074448212,0.9914794074448212
Yes,1.000000,0.000000,0.9823865941567865,0,0,2,0.3333333333333333,0.9823865941567865,0.9823865941567865
Yes,1.071429,0.066667,0.907715017367637,0,0,0,1.0,0.907715017367637,0.907715017367637
Yes,0.833333,0.166667,0.6863837457295238,0,0,2,0.0,0.6863837457295238,0.6863837457295238
Yes,1.352941,0.333333,0.8448430503034663,0,0,1,0.75,0.8448430503034663,0.8448430503034663
Yes,1.384615,0.357143,0.9076878434439942,0,0,1,0.0,0.9076878434439942,0.9076878434439942
Yes,0.840000,0.160000,0.8780715708098303,0,0,5,0.375,0.8780715708098303,0.8780715708098303
Yes,1.300000,0.300000,0.869593790286286,0,0,1,0.5,0.869593790286286,0.869593790286286
Yes,1.000000,0.066667,0.993459766413618,0,0,1,0.6666666666666666,0.993459766413618,0.993459766413618
Yes,1.142857,0.142857,0.9512545736385578,1,1,0,1.0,0.9512545736385578,0.9512545736385578
Yes,1.136364,0.120000,0.9617560965982153,1,1,2,0.5,0.9617560965982153,0.9617560965982153
No,1.263158,0.450000,0.9703346818579495,0,0,2,0.0,0.9703346818579495,0.9703346818579495
No,0.823529,0.055556,0.8797774055487315,0,0,8,0.1111111111111111,0.8797774055487315,0.8797774055487315
Yes,1.400000,0.400000,0.9252530830869243,0,0,7,0.2222222222222222,0.9252530830869243,0.9252530830869243
Yes,1.157895,0.150000,0.927037866612687,0,0,0,1.0,0.927037866612687,0.927037866612687
Yes,0.904762,0.173913,0.9947318015281552,0,0,1,0.8,0.9947318015281552,0.9947318015281552
No,0.923077,0.111111,0.9783295155644941,0,0,6,0.0,0.9783295155644941,0.9783295155644941
No,1.125000,0.312500,0.8992282995135926,0,0,3,0.25,0.8992282995135926,0.8992282995135926
No,1.545455,0.500000,0.7759148638048476,1,1,2,0.0,0.7759148638048476,0.7759148638048476
Yes,1.222222,0.136364,0.9064854106886335,0,0,1,0.75,0.9064854106886335,0.9064854106886335
Yes,1.227273,0.227273,0.9622683899898297,0,0,5,0.375,0.9622683899898297,0.9622683899898297
No,1.461538,0.428571,0.914570118888202,0,0,2,0.6,0.914570118888202,0.914570118888202
Yes,1.190476,0.076923,0.9973202308329687,0,0,2,0.6,0.9973202308329687,0.9973202308329687
Yes,1.272727,0.272727,0.8704445303791633,0,0,1,0.5,0.8704445303791633,0.8704445303791633
Yes,1.000000,0.045455,0.9557267481746957,0,0,0,1.0,0.9557267481746957,0.9557267481746957
Yes,0.809524,0.227273,0.9657846307026177,0,0,2,0.3333333333333333,0.9657846307026177,0.9657846307026177
Yes,1.160000,0.115385,0.8749756296246067,0,0,0,1.0,0.8749756296246067,0.8749756296246067
No,1.200000,0.187500,0.9037932923096618,0,0,4,0.0,0.9037932923096618,0.9037932923096618
Yes,0.857143,0.142857,0.9566884957793025,0,0,3,0.4,0.9566884957793025,0.9566884957793025
No,1.058824,0.055556,0.9206282310086394,0,0,3,0.25,0.9206282310086394,0.9206282310086394
Yes,1.250000,0.272727,0.9507988171677655,0,0,0,1.0,0.9507988171677655,0.9507988171677655
No,0.947368,0.052632,0.912117871045854,0,0,8,0.0,0.912117871045854,0.912117871045854
Yes,1.294118,0.200000,0.9461706958162281,0,0,1,0.0,0.9461706958162281,0.9461706958162281
No,1.105263,0.100000,0.8994309143141886,1,1,2,0.75,0.8994309143141886,0.8994309143141886
Yes,1.416667,0.384615,0.9054290701854043,0,0,2,0.3333333333333333,0.9054290701854043,0.9054290701854043
No,1.083333,0.083333,0.6758546126989625,0,0,3,0.0,0.6758546126989625,0.6758546126989625
Yes,1.363636,0.416667,0.8261162327702615,0,0,0,1.0,0.8261162327702615,0.8261162327702615
No,1.117647,0.052632,0.9622143434770603,0,0,3,0.5714285714285714,0.9622143434770603,0.9622143434770603
No,0.904762,0.136364,0.930219350785192,0,0,3,0.5,0.930219350785192,0.930219350785192
No,1.133333,0.133333,0.9065988281591679,0,0,7,0.36363636363636365,0.9065988281591679,0.9065988281591679
Yes,0.866667,0.066667,0.8557218101925546,0,0,2,0.3333333333333333,0.8557218101925546,0.8557218101925546
Yes,0.857143,0.090909,0.979357232132974,0,0,0,1.0,0.979357232132974,0.979357232132974
Yes,1.058824,0.045455,0.9768442201829234,0,0,0,1.0,0.9768442201829234,0.9768442201829234
No,1.428571,0.500000,0.8776268271447905,0,0,5,0.375,0.8776268271447905,0.8776268271447905
Yes,0.785714,0.214286,0.8091973689471588,0,0,0,1.0,0.8091973689471588,0.8091973689471588
Yes,0.857143,0.137931,0.9904535952960687,0,0,2,0.7142857142857143,0.9904535952960687,0.9904535952960687
No,0.923077,0.142857,0.8858536355429182,0,0,1,0.0,0.8858536355429182,0.8858536355429182
Yes,0.833333,0.166667,0.9479972272807198,0,0,3,0.25,0.9479972272807198,0.9479972272807198
Yes,1.000000,0.000000,0.9408138298096483,0,0,2,0.3333333333333333,0.9408138298096483,0.9408138298096483
No,1.545455,0.416667,0.9788056435354033,0,0,0,1.0,0.9788056435354033,0.9788056435354033
Yes,1.000000,0.000000,0.9309087488543035,0,0,1,0.9,0.9309087488543035,0.9309087488543035
No,1.000000,0.080000,0.9386577684987377,0,0,4,0.0,0.9386577684987377,0.9386577684987377
No,0.666667,0.333333,0.7886779006178345,0,0,9,0.18181818181818182,0.7886779006178345,0.7886779006178345
Yes,0.875000,0.125000,0.9018830226355035,0,0,1,0.8333333333333334,0.9018830226355035,0.9018830226355035
No,0.705882,0.294118,0.8103715907793667,0,0,7,0.0,0.8103715907793667,0.8103715907793667
Yes,0.875000,0.125000,0.980111271517987,0,0,1,0.0,0.980111271517987,0.980111271517987
Yes,1.000000,0.214286,0.9290226056112126,0,0,4,0.0,0.9290226056112126,0.9290226056112126
Yes,1.000000,0.083333,0.9563565445506504,0,0,0,1.0,0.9563565445506504,0.9563565445506504
No,0.928571,0.066667,0.8504394032483122,0,0,1,0.0,0.8504394032483122,0.8504394032483122
Yes,0.529412,0.470588,0.874587747324297,0,0,0,1.0,0.874587747324297,0.874587747324297
Yes,1.315789,0.368421,0.9332927002966976,0,0,1,0.5,0.9332927002966976,0.9332927002966976
Yes,0.785714,0.214286,0.9162219620934203,0,0,0,1.0,0.9162219620934203,0.9162219620934203
Yes,0.904762,0.136364,0.9244775550526357,0,0,4,0.3333333333333333,0.9244775550526357,0.9244775550526357
No,1.000000,0.000000,0.7641043030584553,0,0,3,0.0,0.7641043030584553,0.7641043030584553
Yes,0.920000,0.111111,0.9476358744453562,0,0,2,0.5,0.9476358744453562,0.9476358744453562
Yes,1.000000,0.000000,0.9096780451532268,0,0,1,0.5,0.9096780451532268,0.9096780451532268
Yes,0.764706,0.235294,0.9233893627518447,0,0,1,0.75,0.9233893627518447,0.9233893627518447
Yes,1.055556,0.052632,0.8290112896918453,0,0,7,0.3,0.8290112896918453,0.8290112896918453
Yes,1.181818,0.120000,0.9854761311736907,0,0,0,1.0,0.9854761311736907,0.9854761311736907
Yes,1.375000,0.352941,0.9917568233611744,0,0,2,0.5,0.9917568233611744,0.9917568233611744
Yes,0.937500,0.062500,0.887119289044457,0,0,0,1.0,0.887119289044457,0.887119289044457
Yes,0.956522,0.000000,0.9932241792421151,0,0,1,0.8333333333333334,0.9932241792421151,0.9932241792421151
Yes,1.000000,0.000000,0.9366883839585896,1,1,4,0.2,0.9366883839585896,0.9366883839585896
Yes,1.095238,0.181818,0.9229402698339068,0,0,1,0.75,0.9229402698339068,0.9229402698339068
Yes,1.076923,0.000000,0.9628375309010915,0,0,1,0.6666666666666666,0.9628375309010915,0.9628375309010915
No,1.250000,0.235294,0.8741103872265286,0,0,4,0.5,0.8741103872265286,0.8741103872265286
Yes,0.736842,0.250000,0.8226605767712117,0,0,1,0.5,0.8226605767712117,0.8226605767712117
Yes,1.333333,0.333333,0.9082356106973887,0,0,2,0.0,0.9082356106973887,0.9082356106973887
Yes,1.142857,0.250000,0.9431885563921283,0,0,0,1.0,0.9431885563921283,0.9431885563921283
No,1.266667,0.250000,0.7080786336883687,0,0,4,0.3333333333333333,0.7080786336883687,0.7080786336883687
No,0.733333,0.266667,0.8844528092423586,0,0,0,1.0,0.8844528092423586,0.8844528092423586
Yes,1.000000,0.043478,0.7949346823846486,0,0,1,0.8571428571428571,0.7949346823846486,0.7949346823846486
Yes,1.153846,0.153846,0.9928957937886941,0,0,0,1.0,0.9928957937886941,0.9928957937886941
No,0.681818,0.272727,0.8537200748495517,0,0,3,0.25,0.8537200748495517,0.8537200748495517
Yes,1.117647,0.117647,0.9126551548299756,1,1,2,0.3333333333333333,0.9126551548299756,0.9126551548299756
Yes,1.136364,0.083333,0.9958763938700921,0,0,2,0.5,0.9958763938700921,0.9958763938700921
Yes,1.125000,0.187500,0.9150419083535808,0,0,2,0.0,0.9150419083535808,0.9150419083535808
No,0.727273,0.272727,0.6694927761175614,0,0,4,0.2,0.6694927761175614,0.6694927761175614
Yes,1.045455,0.043478,0.9666947620336911,0,0,0,1.0,0.9666947620336911,0.9666947620336911
Yes,0.941176,0.058824,0.7418306803704441,0,0,4,0.2,0.7418306803704441,0.7418306803704441
No,1.272727,0.272727,0.7498255406674232,0,0,0,1.0,0.7498255406674232,0.7498255406674232
No,0.695652,0.291667,0.9682204562719975,0,0,1,0.6666666666666666,0.9682204562719975,0.9682204562719975
Yes,1.000000,0.000000,0.9370308771187255,0,0,1,0.5,0.9370308771187255,0.9370308771187255
No,1.000000,0.000000,0.9416457878601038,1,1,3,0.25,0.9416457878601038,0.9416457878601038
Yes,0.904762,0.125000,1.0000000000000002,0,0,0,1.0,1.0000000000000002,1.0000000000000002
No,1.625000,0.444444,0.9828813848519476,1,1,0,1.0,0.9828813848519476,0.9828813848519476
No,1.142857,0.130435,0.9354084727606049,0,0,2,0.0,0.9354084727606049,0.9354084727606049
Yes,0.916667,0.111111,0.8524085310480308,0,0,0,1.0,0.8524085310480308,0.8524085310480308
Yes,1.200000,0.125000,0.8328677716887006,0,0,1,0.0,0.8328677716887006,0.8328677716887006
Yes,0.928571,0.000000,0.7973049423191411,0,0,0,1.0,0.7973049423191411,0.7973049423191411
Yes,1.277778,0.263158,0.934391795329906,0,0,5,0.0,0.934391795329906,0.934391795329906
Yes,1.090909,0.130435,0.9405163698811155,0,0,1,0.0,0.9405163698811155,0.9405163698811155
No,1.444444,0.444444,0.8651393097128738,0,0,1,0.8333333333333334,0.8651393097128738,0.8651393097128738
No,1.400000,0.380952,0.8674705397387952,0,0,1,0.8333333333333334,0.8674705397387952,0.8674705397387952
Yes,0.900000,0.095238,0.9544380173246203,0,0,2,0.0,0.9544380173246203,0.9544380173246203
Yes,1.000000,0.000000,0.9992319132427138,0,0,2,0.7142857142857143,0.9992319132427138,0.9992319132427138
No,0.941176,0.058824,0.9638326641546109,0,0,2,0.6666666666666666,0.9638326641546109,0.9638326641546109
Yes,1.000000,0.000000,0.9907549331533334,0,0,3,0.25,0.9907549331533334,0.9907549331533334
No,1.000000,0.000000,0.7749629175408882,0,0,3,0.5714285714285714,0.7749629175408882,0.7749629175408882
Yes,1.037037,0.037037,0.9444924044934072,0,0,6,0.14285714285714285,0.9444924044934072,0.9444924044934072
Yes,1.000000,0.090909,0.9792062466877643,0,0,2,0.0,0.9792062466877643,0.9792062466877643
Yes,0.647059,0.352941,0.8628445067476115,0,0,2,0.7142857142857143,0.8628445067476115,0.8628445067476115
No,0.650000,0.300000,0.8916561241382038,1,1,3,0.0,0.8916561241382038,0.8916561241382038
Yes,1.133333,0.133333,0.9617460820475894,0,0,2,0.5,0.9617460820475894,0.9617460820475894
Yes,0.684211,0.300000,0.8518859017006672,0,0,2,0.5,0.8518859017006672,0.8518859017006672
Yes,0.833333,0.166667,0.7948785094474778,0,0,2,0.3333333333333333,0.7948785094474778,0.7948785094474778
No,1.055556,0.000000,0.96511553737325,0,0,8,0.1111111111111111,0.96511553737325,0.96511553737325
Yes,0.866667,0.133333,0.8702771365489745,0,0,3,0.25,0.8702771365489745,0.8702771365489745
No,0.882353,0.117647,0.8651702313945175,0,0,0,1.0,0.8651702313945175,0.8651702313945175
Yes,1.038462,0.000000,0.9682768846042227,0,0,1,0.6666666666666666,0.9682768846042227,0.9682768846042227
No,1.000000,0.000000,0.9390080968080279,0,0,6,0.4,0.9390080968080279,0.9390080968080279
Yes,0.875000,0.062500,0.9471980744707312,0,0,0,1.0,0.9471980744707312,0.9471980744707312
Yes,0.846154,0.178571,0.8927849420980833,0,0,4,0.3333333333333333,0.8927849420980833,0.8927849420980833
No,1.117647,0.117647,0.9507743379382003,0,0,4,0.2,0.9507743379382003,0.9507743379382003
No,0.750000,0.250000,0.8506358061322703,0,0,7,0.0,0.8506358061322703,0.8506358061322703
No,0.684211,0.300000,0.901821665087985,0,0,1,0.0,0.901821665087985,0.901821665087985
Yes,0.937500,0.055556,0.845879046601346,0,0,4,0.3333333333333333,0.845879046601346,0.845879046601346
No,1.142857,0.142857,0.7335777444832093,0,0,14,0.0,0.7335777444832093,0.7335777444832093
Yes,0.882353,0.058824,1.0000000000000002,0,0,0,1.0,1.0000000000000002,1.0000000000000002
Yes,1.071429,0.066667,0.9311466175181202,0,0,2,0.3333333333333333,0.9311466175181202,0.9311466175181202
Yes,1.181818,0.037037,0.9915114113454008,0,0,2,0.5,0.9915114113454008,0.9915114113454008
No,0.769231,0.153846,0.6734083926867973,0,0,2,0.0,0.6734083926867973,0.6734083926867973
Yes,1.285714,0.285714,0.9746520856755672,0,0,5,0.2857142857142857,0.9746520856755672,0.9746520856755672
No,0.680000,0.307692,0.9387591430647064,0,0,1,0.5,0.9387591430647064,0.9387591430647064
No,0.705882,0.277778,0.7995047548548384,0,0,2,0.0,0.7995047548548384,0.7995047548548384
Yes,0.900000,0.173913,0.9818639239993336,0,0,2,0.0,0.9818639239993336,0.9818639239993336
Yes,1.062500,0.125000,0.9038905768822001,0,0,1,0.75,0.9038905768822001,0.9038905768822001
No,1.444444,0.444444,0.9609134878675156,0,0,2,0.0,0.9609134878675156,0.9609134878675156
Yes,0.869565,0.125000,0.9803571882225908,0,0,2,0.6,0.9803571882225908,0.9803571882225908
Yes,0.956522,0.040000,0.8803356579124121,0,0,1,0.75,0.8803356579124121,0.8803356579124121
Yes,1.133333,0.133333,0.8994659504097606,0,0,5,0.4444444444444444,0.8994659504097606,0.8994659504097606
Yes,0.684211,0.315789,0.8753999104768317,0,0,1,0.0,0.8753999104768317,0.8753999104768317
Yes,0.812500,0.176471,0.8178457753701087,0,0,4,0.2,0.8178457753701087,0.8178457753701087
Yes,1.000000,0.000000,0.946186901054028,0,0,0,1.0,0.946186901054028,0.946186901054028
Yes,1.166667,0.100000,0.89118401899849,0,0,1,0.8,0.89118401899849,0.89118401899849
Yes,1.117647,0.176471,0.980428249972915,0,0,1,0.75,0.980428249972915,0.980428249972915
Yes,1.200000,0.200000,0.9419047725273999,0,0,3,0.0,0.9419047725273999,0.9419047725273999
Yes,0.937500,0.062500,0.8182318065842091,0,0,3,0.25,0.8182318065842091,0.8182318065842091
No,1.250000,0.333333,0.9120451265431628,0,0,5,0.375,0.9120451265431628,0.9120451265431628
Yes,1.050000,0.000000,0.9757274012041749,0,0,3,0.4,0.9757274012041749,0.9757274012041749
Yes,0.923077,0.111111,0.9661680120482387,0,0,3,0.25,0.9661680120482387,0.9661680120482387
No,1.500000,0.500000,0.8333502234622757,0,0,5,0.4444444444444444,0.8333502234622757,0.8333502234622757
Yes,0.857143,0.142857,0.849568762276671,0,0,1,0.0,0.849568762276671,0.849568762276671
Yes,1.000000,0.090909,0.9571103757485511,0,0,0,1.0,0.9571103757485511,0.9571103757485511
No,0.863636,0.230769,0.8891453219145571,0,0,3,0.0,0.8891453219145571,0.8891453219145571
No,0.882353,0.166667,0.9311903705504986,0,0,2,0.6,0.9311903705504986,0.9311903705504986
Yes,0.964286,0.034483,0.9544953261435024,0,0,1,0.75,0.9544953261435024,0.9544953261435024
Yes,0.916667,0.083333,0.9999999999999999,0,0,0,1.0,0.9999999999999999,0.9999999999999999
Yes,0.730769,0.259259,0.9522553803871217,0,0,3,0.4,0.9522553803871217,0.9522553803871217
Yes,1.000000,0.000000,0.9894898567694661,0,0,4,0.3333333333333333,0.9894898567694661,0.9894898567694661
Yes,0.850000,0.100000,0.9565224967664268,0,0,3,0.6666666666666666,0.9565224967664268,0.9565224967664268
Yes,0.777778,0.200000,0.7995332866289109,0,0,1,0.5,0.7995332866289109,0.7995332866289109
Yes,1.125000,0.058824,0.8297104338159955,0,0,1,0.5,0.8297104338159955,0.8297104338159955
Yes,0.800000,0.190476,0.8859636104798513,0,0,6,0.14285714285714285,0.8859636104798513,0.8859636104798513
Yes,1.000000,0.076923,0.9669313202788411,0,0,0,1.0,0.9669313202788411,0.9669313202788411
Yes,1.000000,0.000000,0.9861876590612726,0,0,1,0.75,0.9861876590612726,0.9861876590612726
No,1.000000,0.037037,0.9254189623542662,0,0,4,0.3333333333333333,0.9254189623542662,0.9254189623542662
Yes,0.818182,0.136364,0.9910657526279152,0,0,2,0.5,0.9910657526279152,0.9910657526279152
Yes,1.055556,0.050000,0.9548686634320549,0,0,0,1.0,0.9548686634320549,0.9548686634320549
No,1.066667,0.066667,0.7976718201271092,0,0,1,0.0,0.7976718201271092,0.7976718201271092
Yes,1.210526,0.200000,0.906313209674444,0,0,0,1.0,0.906313209674444,0.906313209674444
No,1.250000,0.352941,0.827486424722068,0,0,3,0.0,0.827486424722068,0.827486424722068
Yes,0.750000,0.260870,0.8750032186975565,0,0,1,0.5,0.8750032186975565,0.8750032186975565
Yes,0.818182,0.173913,0.9983809838712454,0,0,0,1.0,0.9983809838712454,0.9983809838712454
No,1.000000,0.000000,0.9727779356701562,0,0,1,0.0,0.9727779356701562,0.9727779356701562
Yes,0.909091,0.166667,0.900642753606661,0,0,4,0.3333333333333333,0.900642753606661,0.900642753606661
No,1.294118,0.263158,0.8714762360044994,0,0,5,0.4444444444444444,0.8714762360044994,0.8714762360044994
No,1.500000,0.500000,0.8764584157059417,0,0,0,1.0,0.8764584157059417,0.8764584157059417
Yes,0.750000,0.250000,0.8894782796372749,0,0,2,0.6666666666666666,0.8894782796372749,0.8894782796372749
Yes,1.285714,0.235294,0.9561538367416448,0,0,1,0.6666666666666666,0.9561538367416448,0.9561538367416448
Yes,1.000000,0.052632,0.9918171269489003,0,0,4,0.2,0.9918171269489003,0.9918171269489003
Yes,0.869565,0.080000,0.9979045361246424,0,0,2,0.3333333333333333,0.9979045361246424,0.9979045361246424
Yes,1.000000,0.062500,0.9749402467247889,0,0,0,1.0,0.9749402467247889,0.9749402467247889
Yes,0.956522,0.041667,0.9002097349287094,0,0,1,0.8571428571428571,0.9002097349287094,0.9002097349287094
No,0.850000,0.090909,0.9521746165030659,0,0,1,0.5,0.9521746165030659,0.9521746165030659
Yes,1.086957,0.115385,0.9107075109065434,0,0,1,0.75,0.9107075109065434,0.9107075109065434
No,1.250000,0.312500,0.8834224432403178,0,0,1,0.75,0.8834224432403178,0.8834224432403178
Yes,1.263158,0.315789,0.9825507842203234,0,0,1,0.0,0.9825507842203234,0.9825507842203234
Yes,1.000000,0.000000,0.9777076136941414,0,0,1,0.0,0.9777076136941414,0.9777076136941414
Yes,1.235294,0.222222,0.9369012027357866,0,0,0,1.0,0.9369012027357866,0.9369012027357866
Yes,1.285714,0.428571,0.957671481707856,0,0,3,0.5,0.957671481707856,0.957671481707856
Yes,0.818182,0.208333,0.9415921465088669,0,0,7,0.0,0.9415921465088669,0.9415921465088669
Yes,0.962963,0.000000,0.9800222297174959,0,0,1,0.8333333333333334,0.9800222297174959,0.9800222297174959
No,1.375000,0.375000,0.9467029908657625,0,0,10,0.16666666666666666,0.9467029908657625,0.9467029908657625
Yes,0.772727,0.307692,0.9899991879084488,0,0,1,0.5,0.9899991879084488,0.9899991879084488
Yes,1.055556,0.052632,0.9967873428681616,0,0,0,1.0,0.9967873428681616,0.9967873428681616
Yes,0.892857,0.034483,0.900011781549464,0,0,3,0.0,0.900011781549464,0.900011781549464
No,0.823529,0.166667,0.8931397201347409,0,0,7,0.4166666666666667,0.8931397201347409,0.8931397201347409
Yes,1.000000,0.086957,0.9800384278859594,0,0,1,0.8571428571428571,0.9800384278859594,0.9800384278859594
Yes,0.760000,0.222222,0.9773748650160179,0,0,2,0.6,0.9773748650160179,0.9773748650160179
No,0.833333,0.166667,0.903440745088081,0,0,6,0.0,0.903440745088081,0.903440745088081
Yes,0.789474,0.318182,0.9214392888513326,0,0,5,0.0,0.9214392888513326,0.9214392888513326
No,0.708333,0.320000,0.999108150470395,1,1,0,1.0,0.999108150470395,0.999108150470395
