quality,unique_words,length_ratio,sim_0,negations,neg_parity,unusuals_0,unusual_ratio_0,sim_1,unusuals_1,unusual_ratio_1,sim_2,unusuals_2,unusual_ratio_2,sim_3,unusuals_3,unusual_ratio_3,sim_4,unusuals_4,unusual_ratio_4,max_sim,min_sim,text
Yes,1.142857,0.083333,0.839265714,0,0,2,0.333333333,0.772377221,4,0.666666667,0.884018596,6,0.142857143,0.881346282,6,0.142857143,0.889435318,6,0.142857143,0.889435318,0.772377221,2417
Yes,1.095238,0.181818,0.988503425,0,0,0,1,0.830544489,3,0,0.906487479,0,1,0.987737591,0,1,0.968540927,0,1,0.988503425,0.830544489,2418
Yes,1.1,0.090909,0.924707379,0,0,1,0.5,0.895524186,1,0.8,0.995745643,1,0.8,0.994840564,1,0.8,0.986572395,1,0.8,0.995745643,0.895524186,2419
No,0.823529,0.210526,0.819319285,0,0,1,0.5,0.673533061,5,0.166666667,0.823485076,1,0.5,0.986559211,1,0.5,0.893392346,1,0.5,0.986559211,0.673533061,2420
Yes,0.764706,0.157895,0.915973562,0,0,1,0,0.756819994,2,0,0.632583943,1,0,0.861159686,1,0,0.821696537,1,0,0.915973562,0.632583943,2421
Yes,0.9,0.1,0.88376127,0,0,0,1,0.678605076,3,0.4,0.824285023,0,1,0.887899464,0,1,0.73460548,0,1,0.887899464,0.678605076,2422
Yes,0.75,0.304348,0.880948994,0,0,0,1,0.827882861,0,1,0.834884324,0,1,0.996455178,0,1,0.991143666,0,1,0.996455178,0.827882861,2423
Yes,1,0,0.979951979,0,0,0,1,0.92599817,1,0.666666667,0.937395461,0,1,0.999125324,0,1,0.999756621,0,1,0.999756621,0.92599817,2424
No,0.909091,0.086957,0.842581581,0,0,6,0.25,0.729443181,7,0.222222222,0.884386956,8,0.333333333,0.971369382,8,0.333333333,0.961007563,8,0.333333333,0.971369382,0.729443181,2425
Yes,0.684211,0.25,0.80835486,0,0,8,0.111111111,0.640713981,10,0.090909091,0.781335304,8,0.111111111,0.99592892,8,0.111111111,0.996573478,8,0.111111111,0.996573478,0.640713981,2426
Yes,1.157895,0,0.895200522,0,0,2,0.5,0.777715777,2,0.6,0.763618052,3,0.4,0.970100972,3,0.4,0.963169978,3,0.4,0.970100972,0.763618052,2427
No,1.1,0.1,0.80139937,0,0,5,0,0.764161449,5,0.285714286,0.922942803,5,0,0.946884125,5,0,0.944458151,5,0,0.946884125,0.764161449,2428
Yes,0.857143,0.142857,0.940206598,0,0,0,1,0.853685262,0,1,0.997156232,2,0.333333333,0.953907919,2,0.333333333,0.862864087,2,0.333333333,0.997156232,0.853685262,2429
No,0.8,0.238095,0.932406153,0,0,0,1,0.831706002,0,1,0.769623792,1,0.666666667,0.969281095,1,0.666666667,0.891380786,1,0.666666667,0.969281095,0.769623792,2430
No,1,0,0.901085726,0,0,4,0.555555556,0.843095553,4,0.6,0.85573904,4,0.555555556,0.997523282,4,0.555555556,0.998011086,4,0.555555556,0.998011086,0.843095553,2431
Yes,1.1875,0.111111,0.899848037,0,0,2,0,0.756700458,6,0,0.943286688,3,0,0.957949935,3,0,0.944239922,3,0,0.957949935,0.756700458,2432
Yes,0.909091,0.090909,0.974456827,0,0,0,1,0.781647035,0,1,0.915807767,1,0,0.933300891,1,0,0.495687648,1,0,0.974456827,0.495687648,2433
Yes,1.4,0.375,0.915627904,0,0,2,0,0.736822431,4,0.2,0.999808335,2,0.333333333,0.999683133,2,0.333333333,0.926594285,2,0.333333333,0.999808335,0.736822431,2434
No,0.913043,0.083333,0.896713263,0,0,0,1,0.863283404,0,1,0.952128713,1,0.8,0.98490104,1,0.8,0.986595585,1,0.8,0.986595585,0.863283404,2435
Yes,0.842105,0.190476,0.942514702,0,0,0,1,0.82135523,0,1,0.966282103,2,0,0.915997182,2,0,0.942122399,2,0,0.966282103,0.82135523,2436
Yes,0.823529,0.222222,0.853602216,0,0,0,1,0.676985946,1,0,0.93509775,2,0,0.964733771,2,0,0.967590068,2,0,0.967590068,0.676985946,2437
No,1.1875,0.176471,0.892488811,0,0,0,1,0.735505471,4,0.333333333,0.747900138,0,1,0.87249646,0,1,0.914829434,0,1,0.914829434,0.735505471,2438
Yes,0.9375,0.058824,0.891909827,0,0,1,0,0.761196626,1,0.5,0.878169348,1,0,0.872211867,1,0,0.857140853,1,0,0.891909827,0.761196626,2439
No,1.1875,0.176471,0.955106457,0,0,0,1,0.746469815,3,0,0.882402628,0,1,0.8924131,0,1,0.87756923,0,1,0.955106457,0.746469815,2440
No,1.263158,0.285714,0.956335242,0,0,0,1,0.831871608,3,0,0.949809799,2,0.333333333,0.993916393,2,0.333333333,0.912776904,2,0.333333333,0.993916393,0.831871608,2441
Yes,1.1,0.047619,0.886659115,0,0,0,1,0.808016911,1,0.5,0.930637217,3,0.25,0.943071585,3,0.25,0.937384031,3,0.25,0.943071585,0.808016911,2442
Yes,0.84,0.12,0.974827017,0,0,0,1,0.866092155,3,0.7,0.961368643,0,1,0.999967163,0,1,0.999397699,0,1,0.999967163,0.866092155,2443
Yes,1.1875,0.111111,0.947222319,0,0,0,1,0.806568456,0,1,0.867408867,2,0,0.86965027,2,0,0.91788396,2,0,0.947222319,0.806568456,2444
No,0.842105,0.2,0.917759241,0,0,0,1,0.747061692,0,1,0.94358111,1,0.5,0.93606471,1,0.5,0.890779663,1,0.5,0.94358111,0.747061692,2445
No,0.615385,0.307692,0.82864977,1,1,0,1,0.693844363,0,1,0.718093394,1,0.5,0.954207031,1,0.5,0.953933377,1,0.5,0.954207031,0.693844363,2446
Yes,0.8,0.2,0.933389228,0,0,0,1,0.802046545,0,1,0.875961696,0,1,0.966706463,0,1,0.693738918,0,1,0.966706463,0.693738918,2447
No,0.782609,0.296296,0.831950063,0,0,1,0,0.741966716,1,0,0.920174591,3,0.25,0.934428814,3,0.25,0.949312523,3,0.25,0.949312523,0.741966716,2448
Yes,1.416667,0.416667,0.964059884,0,0,0,1,0.776128114,1,0.9,0.854571564,1,0,0.91490738,1,0,0.74938034,1,0,0.964059884,0.74938034,2449
No,1,0.125,0.868566085,0,0,0,1,0.727135955,4,0.333333333,0.920795399,3,0.25,0.943457672,3,0.25,0.945937649,3,0.25,0.945937649,0.727135955,2450
Yes,1.2,0.1875,0.905722001,0,0,3,0.4,0.743838485,7,0.416666667,0.886399655,4,0.333333333,0.948654032,4,0.333333333,0.940080688,4,0.333333333,0.948654032,0.743838485,2451
No,0.6,0.363636,0.806750413,1,1,4,0,0.707206998,6,0.333333333,0.759696919,6,0.142857143,0.961495487,6,0.142857143,0.898341126,6,0.142857143,0.961495487,0.707206998,2452
No,1.416667,0.416667,0.884129602,0,0,0,1,0.728616944,0,1,0.837183234,0,1,0.9881324,0,1,0.92375308,0,1,0.9881324,0.728616944,2453
Yes,0.95,0.047619,0.961287692,0,0,2,0.666666667,0.914377716,2,0.818181818,0.991966226,2,0.714285714,0.938836679,2,0.714285714,0.940119962,2,0.714285714,0.991966226,0.914377716,2454
No,0.681818,0.304348,0.898166097,0,0,0,1,0.852939736,3,0.571428571,0.772182528,2,0.5,0.964337112,2,0.5,0.961637094,2,0.5,0.964337112,0.772182528,2455
Yes,0.888889,0.111111,0.93835344,0,0,6,0.142857143,0.754789019,8,0.2,0.906368751,6,0.142857143,0.98304224,6,0.142857143,0.967167788,6,0.142857143,0.98304224,0.754789019,2456
No,0.761905,0.304348,0.940085992,0,0,0,1,0.840080519,0,1,0.940732737,0,1,0.99093622,0,1,0.897261646,0,1,0.99093622,0.840080519,2457
Yes,0.789474,0.157895,0.957273254,0,0,0,1,0.873520659,1,0.8,0.979809938,0,1,0.982163558,0,1,0.892314974,0,1,0.982163558,0.873520659,2458
Yes,1.05,0.045455,0.904917109,0,0,4,0.333333333,0.833166808,5,0.5,0.908498593,4,0.333333333,0.993224254,4,0.333333333,0.990285138,4,0.333333333,0.993224254,0.833166808,2459
Yes,0.947368,0.052632,0.897948286,0,0,0,1,0.838177202,0,1,0.998956757,1,0.8,0.990876485,1,0.8,0.977929156,1,0.8,0.998956757,0.838177202,2460
Yes,1.058824,0.117647,0.886101046,0,0,2,0.6,0.754202304,2,0.777777778,0.808472722,4,0.428571429,0.960561535,4,0.428571429,0.945650769,4,0.428571429,0.960561535,0.754202304,2461
Yes,1.25,0.166667,0.83170051,0,0,2,0.333333333,0.789517016,2,0.6,0.770094268,4,0.428571429,0.965050768,4,0.428571429,0.943557103,4,0.428571429,0.965050768,0.770094268,2462
Yes,0.888889,0.142857,0.976704849,0,0,0,1,0.928334856,2,0.5,0.934752037,1,0.75,0.982019667,1,0.75,0.978861803,1,0.75,0.982019667,0.928334856,2463
No,0.772727,0.28,0.961113792,0,0,0,1,0.894453043,0,1,0.966183651,0,1,0.880368076,0,1,0.991606912,0,1,0.991606912,0.880368076,2464
Yes,1.086957,0.035714,0.948448416,0,0,1,0,0.904152418,2,0.5,0.969260356,3,0.25,0.964161091,3,0.25,0.933210601,3,0.25,0.969260356,0.904152418,2465
Yes,1,0,0.858912062,0,0,0,1,0.748321581,0,1,0.938915814,2,0,0.911169825,2,0,0.856671018,2,0,0.938915814,0.748321581,2466
No,0.888889,0.111111,0.847034362,0,0,3,0.4,0.795807135,8,0.272727273,0.905272458,3,0.4,0.90273276,3,0.4,0.904937602,3,0.4,0.905272458,0.795807135,2467
No,0.8125,0.277778,0.91273131,1,1,2,0,0.628487459,2,0,0.899497296,2,0,0.917570294,2,0,0.698638864,2,0,0.917570294,0.628487459,2468
No,1.071429,0.071429,0.816614646,0,0,2,0,0.654890169,4,0.5,0.865251137,3,0,0.818659288,3,0,0.816302234,3,0,0.865251137,0.654890169,2469
No,1.3125,0.333333,0.932607501,0,0,1,0,0.860910637,2,0.6,0.978140125,2,0,0.912363817,2,0,0.911042852,2,0,0.978140125,0.860910637,2470
No,0.642857,0.357143,0.835960382,0,0,3,0,0.638352846,3,0.25,0.760225502,5,0,0.922285955,5,0,0.866539235,5,0,0.922285955,0.638352846,2471
Yes,0.875,0.115385,0.948847319,0,0,0,1,0.917870661,0,1,0.944067202,2,0.5,0.969515382,2,0.5,0.916505893,2,0.5,0.969515382,0.916505893,2472
Yes,1.142857,0.190476,0.971386042,0,0,0,1,0.817852731,3,0.625,0.868469749,1,0.5,0.929519566,1,0.5,0.827795856,1,0.5,0.971386042,0.817852731,2473
Yes,1.333333,0.333333,0.82142985,0,0,0,1,0.764640604,1,0.5,0.933100806,0,1,0.907171762,0,1,0.928786396,0,1,0.933100806,0.764640604,2474
Yes,1.333333,0.333333,0.79235099,0,0,1,0.666666667,0.829013398,2,0.6,1,1,0.75,0.999714491,1,0.75,1,1,0.75,1,0.79235099,2475
Yes,1.352941,0.352941,0.876657468,1,1,1,0.666666667,0.725902799,4,0.333333333,0.836590716,2,0.5,0.944623551,2,0.5,0.904753916,2,0.5,0.944623551,0.725902799,2476
No,0.884615,0.074074,0.842882112,0,0,4,0.428571429,0.731909627,6,0.5,0.932946746,6,0.333333333,0.966464237,6,0.333333333,0.9631497,6,0.333333333,0.966464237,0.731909627,2477
Yes,1.272727,0.363636,0.913866074,0,0,0,1,0.768511392,4,0.333333333,0.899056648,0,1,0.977439873,0,1,0.979303531,0,1,0.979303531,0.768511392,2478
Yes,1.111111,0.111111,0.834062976,0,0,0,1,0.702011538,1,0.75,0.812960375,0,1,0.856309357,0,1,0.972489901,0,1,0.972489901,0.702011538,2479
No,0.941176,0.058824,0.865252286,0,0,2,0,0.72420699,3,0.4,0.959937228,3,0,0.91410433,3,0,0.9410974,3,0,0.959937228,0.72420699,2480
No,0.631579,0.368421,0.920328141,0,0,1,0,0.733956942,1,0,0.856536089,1,0.5,0.937649475,1,0.5,0.963827452,1,0.5,0.963827452,0.733956942,2481
No,1.5,0.529412,0.885173308,0,0,2,0.333333333,0.682295768,2,0.5,0.952373357,2,0.333333333,0.919523728,2,0.333333333,0.726964229,2,0.333333333,0.952373357,0.682295768,2482
Yes,0.857143,0.133333,0.942524975,0,0,0,1,0.933301108,0,1,0.996705948,1,0,0.938975743,1,0,0.931303826,1,0,0.996705948,0.931303826,2483
No,1,0.038462,0.888772586,0,0,5,0,0.823118663,8,0.272727273,0.918338663,6,0,0.898016128,6,0,0.932776393,6,0,0.932776393,0.823118663,2484
Yes,1,0,0.95050685,0,0,1,0.5,0.950193015,1,0.5,0.997759846,1,0.75,0.999364219,1,0.75,0.986735942,1,0.75,0.999364219,0.950193015,2485
No,1,0.1,0.914833146,0,0,10,0.166666667,0.821165984,10,0.411764706,0.856685501,10,0.166666667,0.982627334,10,0.166666667,0.903410984,10,0.166666667,0.982627334,0.821165984,2486
Yes,1.086957,0.04,0.98849866,0,0,1,0,0.955751887,1,0,0.990259188,1,0.75,0.991283303,1,0.75,0.977679707,1,0.75,0.991283303,0.955751887,2487
Yes,0.75,0.25,0.80292252,0,0,0,1,0.673616343,0,1,0.710554002,2,0,0.933370627,2,0,0.957723186,2,0,0.957723186,0.673616343,2488
Yes,0.814815,0.178571,0.937627267,0,0,0,1,0.739598001,4,0.428571429,0.930874891,1,0.5,0.931416635,1,0.5,0.918767703,1,0.5,0.937627267,0.739598001,2489
Yes,0.92,0.076923,0.938742466,0,0,0,1,0.902740574,1,0.8,0.984041207,3,0.5,0.989630335,3,0.5,0.989211718,3,0.5,0.989630335,0.902740574,2490
Yes,0.884615,0.142857,0.962491101,0,0,1,0.5,0.90421849,5,0.375,0.965699986,3,0.4,0.990520652,3,0.4,0.991445459,3,0.4,0.991445459,0.90421849,2491
No,1.6,0.6,0.883664013,0,0,2,0,0.789802886,4,0,0.87778856,3,0,0.805734636,3,0,0.854673728,3,0,0.883664013,0.789802886,2492
No,1.388889,0.421053,0.895908171,0,0,6,0,0.798517944,9,0.1,0.984758211,8,0,0.942411534,8,0,0.940536279,8,0,0.984758211,0.798517944,2493
Yes,1.066667,0.066667,0.851130534,0,0,4,0,0.76799603,4,0.333333333,0.929309011,4,0,0.968629646,4,0,0.894305086,4,0,0.968629646,0.76799603,2494
No,1.076923,0.066667,0.853471388,1,1,2,0.333333333,0.785183748,2,0.333333333,0.869286955,4,0.333333333,0.94988253,4,0.333333333,0.952482335,4,0.333333333,0.952482335,0.785183748,2495
Yes,1.368421,0.421053,0.930192737,0,0,1,0.5,0.868735712,4,0.333333333,0.905190884,3,0.25,0.976768754,3,0.25,0.969022294,3,0.25,0.976768754,0.868735712,2496
Yes,0.913043,0.086957,0.971462333,0,0,0,1,0.92729029,1,0.75,0.958056402,0,1,0.999849189,0,1,0.955485816,0,1,0.999849189,0.92729029,2497
No,0.8,0.1875,0.937500366,1,1,1,0,0.850691329,2,0.6,0.902693335,2,0,0.913426921,2,0,0.889988545,2,0,0.937500366,0.850691329,2498
Yes,1.041667,0.038462,0.980529739,0,0,1,0,0.953554367,2,0.666666667,0.958791577,1,0,0.85738553,1,0,0.860539209,1,0,0.980529739,0.85738553,2499
Yes,1.095238,0.142857,0.975251725,0,0,0,1,0.930316501,0,1,0.907229031,0,1,1,0,1,0.997351927,0,1,1,0.907229031,2500
Yes,1.25,0.315789,0.95142346,0,0,0,1,0.928376015,0,1,0.999923941,0,1,0.999496437,0,1,0.998900118,0,1,0.999923941,0.928376015,2501
Yes,0.933333,0.066667,0.832435361,0,0,4,0,0.693060186,6,0.142857143,0.845934114,4,0,0.916376468,4,0,0.879639804,4,0,0.916376468,0.693060186,2502
No,1.2,0.285714,0.944048111,0,0,0,1,0.864487806,0,1,0.940493254,0,1,0.949056191,0,1,0.691121675,0,1,0.949056191,0.691121675,2503
No,1.363636,0.454545,0.893794877,0,0,4,0,0.683151149,5,0,0.777354562,4,0,0.994908675,4,0,0.733363555,4,0,0.994908675,0.683151149,2504
No,0.823529,0.25,0.93179391,0,0,0,1,0.864696134,2,0.6,0.946483515,1,0,0.841401265,1,0,0.850835723,1,0,0.946483515,0.841401265,2505
No,0.8125,0.125,0.828791966,0,0,2,0.5,0.644010863,4,0.428571429,0.909988348,2,0.5,0.920131323,2,0.5,0.919168663,2,0.5,0.920131323,0.644010863,2506
Yes,1.045455,0.041667,0.98783627,0,0,0,1,0.905354319,0,1,0.908950484,1,0.875,0.988139451,1,0.875,0.983901588,1,0.875,0.988139451,0.905354319,2507
Yes,1.5,0.363636,0.894283964,0,0,0,1,0.808790988,0,1,0.911612451,0,1,0.927445742,0,1,0.945840477,0,1,0.945840477,0.808790988,2508
Yes,1.052632,0.052632,0.966818503,0,0,0,1,0.916612807,0,1,0.965540082,1,0.833333333,0.996058633,1,0.833333333,0.993484572,1,0.833333333,0.996058633,0.916612807,2509
Yes,1.055556,0.05,0.945992584,0,0,2,0,0.940900823,3,0,0.994589208,2,0.333333333,0.993417745,2,0.333333333,0.988687923,2,0.333333333,0.994589208,0.940900823,2510
No,0.772727,0.148148,0.963005904,0,0,1,0,0.848162457,2,0,0.888330443,2,0,0.916796349,2,0,0.753597832,2,0,0.963005904,0.753597832,2511
No,1.375,0.352941,0.954359739,0,0,0,1,0.886536666,0,1,0.898540649,0,1,0.96894544,0,1,0.987293889,0,1,0.987293889,0.886536666,2512
Yes,1,0,0.918260035,0,0,0,1,0.895564859,1,0.666666667,0.999929567,0,1,0.985658154,0,1,0.828595511,0,1,0.999929567,0.828595511,2513
Yes,0.888889,0.111111,0.911456635,0,0,0,1,0.838332298,0,1,0.84397421,0,1,0.979958742,0,1,0.931926271,0,1,0.979958742,0.838332298,2514
Yes,0.944444,0.052632,0.886976192,0,0,0,1,0.716827832,3,0.5,0.880643339,1,0.666666667,0.982899797,1,0.666666667,0.892527141,1,0.666666667,0.982899797,0.716827832,2515
Yes,1.133333,0.0625,0.879551186,0,0,0,1,0.821765938,0,1,0.947779455,4,0.333333333,0.94207051,4,0.333333333,0.945025808,4,0.333333333,0.947779455,0.821765938,2516
Yes,0.952381,0.125,0.929886233,0,0,2,0.5,0.870298846,2,0.666666667,0.976163295,3,0.4,0.971519081,3,0.4,0.982207561,3,0.4,0.982207561,0.870298846,2517
Yes,0.875,0.176471,0.930288893,1,1,1,0,0.742637184,1,0.5,0.881431791,3,0,0.945698789,3,0,0.932729213,3,0,0.945698789,0.742637184,2518
No,1,0,0.890565074,0,0,0,1,0.62115004,0,1,0.739562076,0,1,0.845531739,0,1,0.799093295,0,1,0.890565074,0.62115004,2519
No,0.823529,0.222222,0.803933315,1,1,1,0.5,0.682140342,1,0.857142857,0.598935202,3,0.25,0.957217801,3,0.25,0.888097487,3,0.25,0.957217801,0.598935202,2520
No,1.266667,0.3125,0.922308849,0,0,0,1,0.837492309,2,0.714285714,0.817430164,0,1,0.948087024,0,1,0.988827232,0,1,0.988827232,0.817430164,2521
No,1.333333,0.333333,0.889241477,0,0,0,1,0.732573282,1,0.857142857,0.777970718,3,0,0.897742964,3,0,0.825257079,3,0,0.897742964,0.732573282,2522
Yes,1.272727,0.363636,0.94694699,0,0,2,0,0.883460834,4,0.2,0.967078225,2,0,0.88555579,2,0,0.897593475,2,0,0.967078225,0.883460834,2523
Yes,0.857143,0.2,0.964420923,0,0,0,1,0.941421682,0,1,0.998906296,1,0.666666667,0.962006387,1,0.666666667,0.992973691,1,0.666666667,0.998906296,0.941421682,2524
Yes,1.05,0.086957,0.852505949,0,0,3,0.25,0.735063929,4,0.2,0.810237664,7,0.363636364,0.973141984,7,0.363636364,0.926085258,7,0.363636364,0.973141984,0.735063929,2525
Yes,0.727273,0.307692,0.933895513,0,0,4,0.555555556,0.891293614,5,0.583333333,0.945405153,4,0.555555556,0.99567503,4,0.555555556,0.992139684,4,0.555555556,0.99567503,0.891293614,2526
No,1,0.043478,0.905456049,0,0,1,0.5,0.771568033,3,0.25,0.945098784,1,0.75,0.973570365,1,0.75,0.949869144,1,0.75,0.973570365,0.771568033,2527
No,0.842105,0.2,0.908690984,0,0,0,1,0.737449523,2,0.6,0.854051594,2,0.5,0.973303116,2,0.5,0.939734644,2,0.5,0.973303116,0.737449523,2528
No,1.473684,0.45,0.892030178,0,0,1,0.8,0.808986201,1,0.875,0.897084601,2,0.75,0.992625097,2,0.75,0.989952569,2,0.75,0.992625097,0.808986201,2529
No,0.764706,0.235294,0.801762781,0,0,9,0,0.703556243,9,0.181818182,0.835355071,10,0,0.935650105,10,0,0.936166499,10,0,0.936166499,0.703556243,2530
Yes,0.666667,0.333333,0.849619835,0,0,0,1,0.683422633,0,1,0.831217455,1,0,0.900207921,1,0,0.80222673,1,0,0.900207921,0.683422633,2531
No,1.333333,0.35,0.913846657,0,0,1,0,0.828186086,1,0,0.892829371,3,0.25,0.96628115,3,0.25,0.954525024,3,0.25,0.96628115,0.828186086,2532
No,1.666667,0.571429,0.844455573,0,0,1,0.75,0.795526184,2,0.777777778,0.864033885,4,0.428571429,0.93757733,4,0.428571429,0.944157728,4,0.428571429,0.944157728,0.795526184,2533
Yes,0.894737,0.095238,0.884779655,0,0,1,0,0.772530034,1,0.5,0.927190952,2,0,0.831911047,2,0,0.816926495,2,0,0.927190952,0.772530034,2534
No,0.928571,0.071429,0.876080741,0,0,7,0,0.694798119,10,0.166666667,0.729165547,7,0,0.971909045,7,0,0.87942229,7,0,0.971909045,0.694798119,2535
Yes,1.05,0.047619,0.969992783,0,0,0,1,0.946899611,2,0.666666667,0.999942163,0,1,0.997201039,0,1,0.970691757,0,1,0.999942163,0.946899611,2536
Yes,1.041667,0.12,0.94565228,0,0,0,1,0.877940886,4,0.333333333,0.999766666,2,0.6,0.999122041,2,0.6,0.999407234,2,0.6,0.999766666,0.877940886,2537
Yes,1.047619,0.041667,0.973162665,0,0,0,1,0.9628475,0,1,0.874961071,0,1,0.98876177,0,1,0.978486796,0,1,0.98876177,0.874961071,2538
Yes,0.928571,0.071429,0.83282409,0,0,0,1,0.808541833,0,1,0.919962266,0,1,0.995526666,0,1,0.9694692,0,1,0.995526666,0.808541833,2539
Yes,0.954545,0.045455,0.897794849,0,0,0,1,0.85662663,3,0.4,0.905940898,6,0.333333333,0.987992634,6,0.333333333,0.986714041,6,0.333333333,0.987992634,0.85662663,2540
No,1.416667,0.384615,0.9382987,0,0,7,0.125,0.786907626,10,0.090909091,0.898086246,7,0.125,0.93137217,7,0.125,0.915586628,7,0.125,0.9382987,0.786907626,2541
No,1.4,0.277778,0.942657474,0,0,0,1,0.778406525,3,0.25,0.934410015,1,0,0.919639995,1,0,0.83133194,1,0,0.942657474,0.778406525,2542
No,1,0,0.851743516,0,0,5,0.285714286,0.749965785,9,0.181818182,0.93444028,10,0.230769231,0.96944902,10,0.230769231,0.967030833,10,0.230769231,0.96944902,0.749965785,2543
Yes,1.272727,0.272727,0.920798567,0,0,0,1,0.843416653,1,0.833333333,0.903422788,0,1,0.995831892,0,1,0.999877611,0,1,0.999877611,0.843416653,2544
Yes,1,0.05,0.999927492,0,0,0,1,0.941515428,1,0,0.921161126,1,0.75,0.9793718,1,0.75,0.978322931,1,0.75,0.999927492,0.921161126,2545
Yes,1,0.0625,0.897947625,0,0,0,1,0.762493089,2,0,0.908476928,1,0.5,0.974792443,1,0.5,0.959234005,1,0.5,0.974792443,0.762493089,2546
Yes,1,0,0.904191338,0,0,0,1,0.84714298,0,1,0.991004255,1,0.5,0.90950138,1,0.5,0.933606933,1,0.5,0.991004255,0.84714298,2547
Yes,1.045455,0.041667,0.96485532,0,0,2,0.6,0.854460693,4,0.555555556,0.95100333,3,0.571428571,0.951452472,3,0.571428571,0.929672107,3,0.571428571,0.96485532,0.854460693,2548
Yes,0.7,0.3,0.810193078,0,0,0,1,0.778636077,1,0.666666667,0.930757651,1,0.666666667,0.948191003,1,0.666666667,0.866996112,1,0.666666667,0.948191003,0.778636077,2549
Yes,1.181818,0.166667,0.936496723,0,0,0,1,0.86188859,0,1,0.677861884,3,0,0.883519715,3,0,0.946763271,3,0,0.946763271,0.677861884,2550
Yes,1,0,0.979432864,0,0,0,1,0.967312819,4,0.5,0.973937395,1,0.5,0.968498661,1,0.5,0.97154231,1,0.5,0.979432864,0.967312819,2551
Yes,1.333333,0.375,0.850065896,0,0,0,1,0.756566461,0,1,0.895954497,2,0.6,0.985409132,2,0.6,0.981228421,2,0.6,0.985409132,0.756566461,2552
Yes,1.125,0.115385,0.988082953,0,0,0,1,0.944014202,1,0.5,0.970331409,0,1,0.999706777,0,1,0.983489952,0,1,0.999706777,0.944014202,2553
Yes,0.9375,0.058824,0.870697667,0,0,7,0,0.690176219,10,0,0.800158088,7,0,0.971838356,7,0,0.946549213,7,0,0.971838356,0.690176219,2554
Yes,1.086957,0.04,0.949855427,0,0,4,0.2,0.809328237,5,0.285714286,0.930794398,4,0.333333333,0.965707532,4,0.333333333,0.895601467,4,0.333333333,0.965707532,0.809328237,2555
Yes,1.421053,0.333333,0.933794174,0,0,0,1,0.865419515,1,0.666666667,0.87515408,0,1,0.995203381,0,1,0.946729291,0,1,0.995203381,0.865419515,2556
No,0.888889,0.2,0.912553899,0,0,3,0,0.745687243,4,0,0.827461513,4,0.333333333,0.961769932,4,0.333333333,0.94158099,4,0.333333333,0.961769932,0.745687243,2557
No,1.0625,0.0625,0.881378332,0,0,8,0.111111111,0.77301447,9,0.25,0.926074782,9,0.1,0.967605954,9,0.1,0.96458749,9,0.1,0.967605954,0.77301447,2558
Yes,0.826087,0.148148,0.976776644,0,0,1,0,0.896329316,3,0,0.861170132,2,0,0.929086179,2,0,0.958243242,2,0,0.976776644,0.861170132,2559
No,1.352941,0.368421,0.873769811,0,0,7,0,0.739901158,10,0.166666667,0.88193239,8,0,0.965199218,8,0,0.957953646,8,0,0.965199218,0.739901158,2560
No,0.8,0.2,0.859021802,0,0,0,1,0.721730355,1,0.8,0.932798698,2,0.6,0.978344817,2,0.6,0.984013048,2,0.6,0.984013048,0.721730355,2561
Yes,1,0,0.971164229,0,0,2,0,0.927040444,3,0.571428571,0.919145586,2,0,0.957011839,2,0,0.95581078,2,0,0.971164229,0.919145586,2562
Yes,1.083333,0.08,0.967480964,0,0,1,0,0.885443234,2,0,0.999525858,1,0.5,0.982672484,1,0.5,0.964272261,1,0.5,0.999525858,0.885443234,2563
No,0.714286,0.285714,0.795243522,0,0,1,0.5,0.657804286,1,0.666666667,0.71618365,3,0.25,0.923467758,3,0.25,0.922345624,3,0.25,0.923467758,0.657804286,2564
Yes,1,0,0.748584388,0,0,1,0.5,0.764006885,1,0.666666667,0.982089529,2,0.333333333,0.911929914,2,0.333333333,0.905903446,2,0.333333333,0.982089529,0.748584388,2565
No,0.722222,0.277778,0.848511705,0,0,0,1,0.690281608,0,1,0.837422645,1,0.5,0.935984136,1,0.5,0.889493274,1,0.5,0.935984136,0.690281608,2566
Yes,0.95,0.047619,0.873521746,0,0,0,1,0.754531082,0,1,0.816303147,2,0.333333333,0.926888232,2,0.333333333,0.827052964,2,0.333333333,0.926888232,0.754531082,2567
Yes,1.055556,0.111111,0.937830579,0,0,0,1,0.899043626,1,0.666666667,0.916696048,1,0.666666667,0.965706831,1,0.666666667,0.977130621,1,0.666666667,0.977130621,0.899043626,2568
No,1.142857,0.066667,0.78348356,0,0,1,0.666666667,0.702308764,2,0.714285714,0.867991086,2,0.5,0.937628989,2,0.5,0.953912716,2,0.5,0.953912716,0.702308764,2569
Yes,1,0.076923,0.99997664,0,0,0,1,0.983740758,1,0.9,0.940881075,0,1,1,0,1,0.999584699,0,1,1,0.940881075,2570
Yes,1.357143,0.5,0.887603604,0,0,6,0.25,0.789027995,9,0.25,0.878426607,6,0.25,0.985325411,6,0.25,0.980067111,6,0.25,0.985325411,0.789027995,2571
